,added,event,person,kind,result,index,position,player_in,player_out,player_in_points_scored_in_week,player_in_points_scored_after,player_out_points_scored_in_week,player_out_points_scored_after,net_points_of_trade,net_points_of_trade_per_week,net_points_of_trade_in_week,points_actually_scored,points_not_realised,net_points_banked
861,2025-02-25T16:43:48.891461Z,27,IR,free agent,successful,,DEF,Dalot,Veltman,4,29,0,1,28,2.3333333333333335,4,15.0,14.0,14.0
862,2025-03-13T16:48:17.287836Z,29,TS,waiver,unsuccessful - player in already been picked up,11.0,FWD,Solanke,Strand Larsen,2,23,13,58,-35,-3.5,-11,0.0,23.0,-58.0
863,2025-03-14T12:01:53.996448Z,29,HC,waiver,successful,1.0,FWD,Solanke,Mateta,2,23,0,27,-4,-0.4,2,4.0,19.0,-23.0
864,2025-04-04T07:58:22.398457Z,31,TS,waiver,unsuccessful - player in already been picked up,2.0,FWD,Solanke,Strand Larsen,2,19,6,36,-17,-2.125,-4,0.0,19.0,-36.0
865,2025-04-04T09:59:30.374701Z,31,HC,waiver,successful,1.0,FWD,Solanke,Cunha,2,19,0,35,-16,-2.0,2,2.0,17.0,-33.0
866,2025-04-07T10:32:24.948791Z,32,IR,waiver,successful,2.0,FWD,Muniz,Darwin,1,1,0,5,-4,-0.5714285714285714,1,1.0,0.0,-4.0
867,2024-10-24T16:49:47.741049Z,9,TS,waiver,unsuccessful - player in already been picked up,2.0,MID,Mitoma,Grealish,2,113,0,23,90,3.0,2,0.0,113.0,-23.0
868,2024-10-25T12:46:39.234338Z,9,TS,free agent,successful,,MID,Kulusevski,Grealish,1,84,0,23,61,2.033333333333333,1,65.0,19.0,42.0
869,2024-10-24T05:59:39.461774Z,9,AN,waiver,successful,3.0,MID,Buonanotte,Grealish,2,41,0,23,18,0.6,2,3.0,38.0,-20.0
870,2024-10-20T18:08:34.286656Z,9,HC,waiver,successful,1.0,MID,Mitoma,Savinho,2,113,6,86,27,0.9,-4,39.0,74.0,-47.0
871,2024-10-20T18:08:34.286717Z,9,HC,waiver,unsuccessful - player out already gone,4.0,MID,McNeil,Savinho,2,46,6,86,-40,-1.3333333333333333,-4,0.0,46.0,-86.0
872,2024-10-20T21:00:34.392010Z,9,BP,waiver,successful,1.0,MID,Garnacho,Savinho,2,76,6,86,-10,-0.3333333333333333,-4,26.0,50.0,-60.0
873,2025-02-23T18:22:42.077754Z,27,PV,waiver,successful,19.0,DEF,N.Semedo,Calafiori,4,33,0,3,30,2.5,4,10.0,23.0,7.0
874,2025-02-23T18:22:42.077736Z,27,PV,waiver,unsuccessful - player in already been picked up,18.0,DEF,Cucurella,Calafiori,15,72,0,3,69,5.75,15,0.0,72.0,-3.0
875,2025-02-23T18:22:42.077771Z,27,PV,waiver,unsuccessful - player out already gone,20.0,DEF,C.Richards,Calafiori,5,26,0,3,23,1.9166666666666667,5,0.0,26.0,-3.0
876,2024-11-07T11:20:27.205758Z,11,TS,waiver,successful,1.0,FWD,João Pedro,Wissa,11,107,13,144,-37,-1.3214285714285714,-2,49.0,58.0,-95.0
877,2024-11-08T08:26:56.543456Z,11,AN,waiver,successful,3.0,FWD,João Pedro,Calvert-Lewin,11,107,2,30,77,2.75,9,50.0,57.0,20.0
878,2024-11-08T08:26:56.543508Z,11,AN,waiver,unsuccessful - player in already been picked up,5.0,FWD,Evanilson,Calvert-Lewin,8,91,2,30,61,2.1785714285714284,6,0.0,91.0,-30.0
879,2024-11-22T14:16:32.860273Z,12,TS,free agent,successful,,DEF,Livramento,Muñoz,1,78,1,117,-39,-1.4444444444444444,0,8.0,70.0,-109.0
880,2025-03-14T13:55:38.232923Z,29,IR,free agent,successful,,DEF,Khusanov,Cucurella,-1,-1,2,42,-43,-4.3,-3,-1.0,0.0,-43.0
881,2025-03-31T16:52:53.591601Z,30,TS,waiver,unsuccessful - player out already gone,19.0,DEF,Burn,N.Semedo,2,42,6,25,17,1.8888888888888888,-4,0.0,42.0,-25.0
882,2025-03-31T16:52:53.591528Z,30,TS,waiver,unsuccessful - player in already been picked up,15.0,DEF,Schär,N.Semedo,1,52,6,25,27,3.0,-5,43.0,9.0,18.0
883,2025-03-31T16:52:53.591565Z,30,TS,waiver,successful,17.0,DEF,Trippier,N.Semedo,2,38,6,25,13,1.4444444444444444,-4,37.0,1.0,12.0
884,2025-03-28T12:20:12.816220Z,30,PV,waiver,successful,3.0,DEF,Udogie,N.Semedo,2,0,6,25,-25,-2.7777777777777777,-4,0.0,0.0,-25.0
885,2025-03-28T12:20:12.816273Z,30,PV,waiver,unsuccessful - player in already been picked up,8.0,DEF,James,N.Semedo,1,30,6,25,5,0.5555555555555556,-5,0.0,30.0,-25.0
886,2025-03-28T12:20:12.816295Z,30,PV,waiver,unsuccessful - player out already gone,9.0,DEF,Romero,N.Semedo,1,5,6,25,-20,-2.2222222222222223,-5,0.0,5.0,-25.0
887,2025-03-31T16:52:53.591583Z,30,TS,waiver,unsuccessful - player out already gone,18.0,DEF,Burn,Khusanov,2,42,0,0,42,4.666666666666667,2,0.0,42.0,0.0
888,2025-03-31T16:52:53.591509Z,30,TS,waiver,successful,12.0,DEF,Schär,Khusanov,1,52,0,0,52,5.777777777777778,1,43.0,9.0,43.0
889,2025-03-31T16:52:53.591546Z,30,TS,waiver,unsuccessful - player out already gone,16.0,DEF,Trippier,Khusanov,2,38,0,0,38,4.222222222222222,2,37.0,1.0,37.0
890,2025-03-31T12:17:39.149808Z,30,IR,waiver,successful,4.0,DEF,Trippier,Mazraoui,2,38,2,16,22,2.4444444444444446,0,38.0,0.0,22.0
891,2025-03-31T12:17:39.149860Z,30,IR,waiver,unsuccessful - player out already gone,10.0,DEF,Livramento,Mazraoui,2,40,2,16,24,2.6666666666666665,0,25.0,15.0,9.0
892,2025-03-31T12:17:39.149922Z,30,IR,waiver,unsuccessful - player out already gone,16.0,DEF,Lacroix,Mazraoui,2,21,2,16,5,0.5555555555555556,0,0.0,21.0,-16.0
893,2025-03-31T12:17:39.149883Z,30,IR,waiver,unsuccessful - player in already been picked up,11.0,DEF,Trippier,Dalot,2,38,2,12,26,2.888888888888889,0,38.0,0.0,26.0
894,2025-03-31T12:17:39.149903Z,30,IR,waiver,successful,12.0,DEF,Livramento,Dalot,2,40,2,12,28,3.111111111111111,0,25.0,15.0,13.0
895,2024-12-13T14:29:06.296843Z,16,TS,free agent,successful,,GKP,Verbruggen,Pickford,1,68,8,100,-32,-1.391304347826087,-7,1.0,67.0,-99.0
896,2025-04-18T12:06:06.253519Z,33,TS,waiver,unsuccessful - player out already gone,16.0,DEF,Robinson,Burn,1,5,-2,27,-22,-3.6666666666666665,3,0.0,5.0,-27.0
897,2025-04-18T12:06:06.253502Z,33,TS,waiver,successful,15.0,DEF,Alexander-Arnold,Burn,6,13,-2,27,-14,-2.3333333333333335,8,5.0,8.0,-22.0
898,2025-04-18T13:06:23.534519Z,33,AN,free agent,successful,,DEF,Robinson,Lacroix,1,5,7,18,-13,-2.1666666666666665,-6,0.0,5.0,-18.0
899,2024-12-20T07:52:22.438430Z,17,TS,waiver,successful,5.0,GKP,Leno,Verbruggen,6,68,3,67,1,0.045454545454545456,3,7.0,61.0,-60.0
900,2024-12-24T19:15:48.311577Z,18,TS,waiver,successful,5.0,GKP,Ortega Moreno,Pope,2,23,0,54,-31,-1.4761904761904763,2,10.0,13.0,-44.0
901,2024-12-24T19:15:48.311630Z,18,TS,waiver,unsuccessful - player out already gone,11.0,GKP,Pickford,Pope,9,85,0,54,31,1.4761904761904763,9,0.0,85.0,-54.0
902,2025-04-18T12:06:06.253411Z,33,TS,waiver,successful,8.0,GKP,Ortega Moreno,Pope,8,8,2,23,-15,-2.5,6,8.0,0.0,-15.0
903,2025-02-20T10:03:25.071764Z,26,TS,waiver,successful,25.0,GKP,Arrizabalaga,Pope,2,39,1,54,-15,-1.1538461538461537,1,2.0,37.0,-52.0
904,2025-02-16T20:35:30.986781Z,26,AN,waiver,successful,26.0,GKP,José Sá,Pope,9,43,1,54,-11,-0.8461538461538461,8,12.0,31.0,-42.0
905,2025-04-04T07:58:22.398581Z,31,TS,waiver,successful,9.0,MID,J.Murphy,Son,16,53,1,4,49,6.125,15,44.0,9.0,40.0
906,2025-05-02T07:03:55.422896Z,35,TS,free agent,successful,,MID,I.Sarr,O’Reilly,2,22,1,2,20,5.0,1,8.0,14.0,6.0
907,2025-05-09T10:20:15.799757Z,36,TS,waiver,successful,10.0,GKP,Arrizabalaga,Flekken,2,9,9,14,-5,-1.6666666666666667,-7,0.0,9.0,-14.0
908,2025-05-15T16:07:06.367626Z,37,TS,waiver,successful,18.0,GKP,Pope,Arrizabalaga,3,6,1,7,-1,-0.5,2,3.0,3.0,-4.0
909,2025-02-24T17:49:34.591779Z,27,TS,waiver,successful,15.0,GKP,Jørgensen,Arrizabalaga,6,6,1,37,-31,-2.5833333333333335,5,6.0,0.0,-31.0
910,2025-01-13T11:30:50.257876Z,21,TS,waiver,successful,5.0,DEF,Botman,Castagne,6,17,0,27,-10,-0.5555555555555556,6,6.0,11.0,-21.0
911,2025-01-13T09:50:04.390877Z,21,HC,waiver,unsuccessful - player in already been picked up,9.0,DEF,Botman,Digne,6,17,6,39,-22,-1.2222222222222223,0,0.0,17.0,-39.0
912,2025-01-13T11:30:50.257895Z,21,TS,waiver,successful,12.0,GKP,Pope,Leno,0,54,1,54,0,0.0,-1,24.0,30.0,-30.0
913,2025-01-10T08:58:39.352280Z,21,IR,waiver,successful,1.0,GKP,Pope,Dúbravka,0,54,10,17,37,2.0555555555555554,-10,37.0,17.0,20.0
914,2025-01-10T08:58:39.352339Z,21,IR,waiver,unsuccessful - player out already gone,5.0,GKP,Onana,Dúbravka,3,48,10,17,31,1.7222222222222223,-7,0.0,48.0,-17.0
915,2025-05-01T22:18:39.003330Z,35,TS,waiver,successful,14.0,MID,O’Reilly,Gordon,1,2,1,7,-5,-1.25,0,0.0,2.0,-7.0
916,2025-05-01T18:42:10.690046Z,35,BP,waiver,successful,2.0,MID,O’Reilly,Mitoma,1,2,0,11,-9,-2.25,1,2.0,0.0,-9.0
917,2025-05-01T20:49:12.644547Z,35,HC,waiver,successful,8.0,MID,Damsgaard,Mitoma,5,12,0,11,1,0.25,5,12.0,0.0,1.0
918,2025-01-13T09:50:04.390899Z,21,HC,waiver,successful,10.0,DEF,Konaté,Robertson,2,59,2,38,21,1.1666666666666667,0,59.0,0.0,21.0
919,2025-01-17T13:18:51.830483Z,22,HC,free agent,successful,,MID,Semenyo,Johnson,5,79,0,48,31,1.8235294117647058,5,19.0,60.0,-29.0
920,2025-01-13T09:50:04.390975Z,21,HC,waiver,successful,21.0,FWD,Delap,G.Jesus,1,52,0,0,52,2.888888888888889,1,1.0,51.0,1.0
921,2024-09-13T08:54:45.417350Z,4,HC,waiver,unsuccessful - player out already gone,8.0,DEF,Lewis,Van de Ven,1,52,1,21,31,0.8857142857142857,0,33.0,19.0,12.0
922,2024-09-13T08:54:45.417332Z,4,HC,waiver,successful,7.0,DEF,Konaté,Van de Ven,2,92,1,21,71,2.0285714285714285,1,91.0,1.0,70.0
923,2024-09-13T13:27:30.645840Z,4,HC,free agent,successful,,DEF,Lewis,Gusto,1,52,0,57,-5,-0.14285714285714285,1,33.0,19.0,-24.0
924,2024-09-13T15:31:07.722620Z,4,MN,free agent,successful,,DEF,Kilman,Gusto,2,69,0,57,12,0.34285714285714286,2,12.0,57.0,-45.0
925,2024-09-27T05:25:48.155379Z,6,HC,waiver,successful,3.0,DEF,Dalot,Van de Ven,0,66,11,19,47,1.4242424242424243,-11,21.0,45.0,2.0
926,2025-01-31T11:19:34.301551Z,24,HC,waiver,successful,7.0,MID,A.Doucoure,Maddison,7,50,0,31,19,1.2666666666666666,7,0.0,50.0,-31.0
927,2024-08-30T02:49:11.668198Z,3,HC,waiver,successful,12.0,DEF,Van de Ven,Calafiori,0,21,1,38,-17,-0.4722222222222222,-1,1.0,20.0,-37.0
928,2024-09-20T16:35:53.586156Z,5,HC,free agent,successful,,DEF,Van de Ven,Digne,1,20,1,74,-54,-1.588235294117647,0,1.0,19.0,-73.0
929,2024-09-19T09:06:01.787689Z,5,HC,waiver,unsuccessful - player out already gone,6.0,DEF,Van de Ven,Maatsen,1,20,1,53,-33,-0.9705882352941176,0,1.0,19.0,-52.0
930,2024-09-19T09:06:01.787645Z,5,HC,waiver,successful,1.0,DEF,Digne,Maatsen,1,74,1,53,21,0.6176470588235294,0,0.0,74.0,-53.0
931,2025-01-18T06:57:34.771315Z,22,HC,free agent,successful,,DEF,Livramento,Digne,0,53,4,33,20,1.1764705882352942,-4,4.0,49.0,-29.0
932,2025-05-09T09:38:59.427942Z,36,HC,waiver,successful,1.0,MID,Amad,Barnes,2,16,3,7,9,3.0,-1,0.0,16.0,-7.0
933,2024-08-30T02:49:11.668123Z,3,HC,waiver,successful,2.0,MID,Savinho,Nkunku,0,96,1,58,38,1.0555555555555556,-1,2.0,94.0,-56.0
934,2024-08-30T12:47:20.259902Z,3,IR,free agent,successful,,MID,Rogers,Nkunku,2,157,1,58,99,2.75,1,31.0,126.0,-27.0
935,2025-03-31T07:29:56.707358Z,30,HC,waiver,successful,10.0,MID,Maddison,Nkunku,2,15,0,2,13,1.4444444444444444,2,9.0,6.0,7.0
936,2024-09-27T12:08:24.451806Z,6,HC,free agent,successful,,MID,Savinho,Rashford,1,88,2,79,9,0.2727272727272727,-1,2.0,86.0,-77.0
937,2025-03-14T12:38:04.024736Z,29,AN,waiver,unsuccessful - player in already been picked up,10.0,MID,Hudson-Odoi,Eze,3,11,0,62,-51,-5.1,3,0.0,11.0,-62.0
938,2025-03-14T12:38:04.024769Z,29,AN,waiver,unsuccessful - player out already gone,21.0,MID,Smith Rowe,Eze,3,22,0,62,-40,-4.0,3,0.0,22.0,-62.0
939,2025-03-14T12:38:04.024693Z,29,AN,waiver,unsuccessful - player in already been picked up,9.0,MID,Martinelli,Eze,3,35,0,62,-27,-2.7,3,0.0,35.0,-62.0
940,2025-03-14T12:38:04.024754Z,29,AN,waiver,successful,11.0,MID,Kudus,Eze,2,34,0,62,-28,-2.8,2,0.0,34.0,-62.0
941,2025-03-12T10:42:16.808894Z,29,IR,waiver,unsuccessful - player in already been picked up,7.0,MID,Hudson-Odoi,Nkunku,3,11,2,4,7,0.7,1,0.0,11.0,-4.0
942,2025-03-12T10:42:16.809003Z,29,IR,waiver,successful,35.0,MID,J.Gomes,Nkunku,2,19,2,4,15,1.5,0,2.0,17.0,-2.0
943,2025-03-14T10:29:53.910549Z,29,BP,waiver,unsuccessful - player in already been picked up,33.0,MID,Hudson-Odoi,De Bruyne,3,11,1,39,-28,-2.8,2,0.0,11.0,-39.0
944,2025-03-14T10:29:53.910531Z,29,BP,waiver,unsuccessful - player in already been picked up,32.0,MID,Martinelli,De Bruyne,3,35,1,39,-4,-0.4,2,0.0,35.0,-39.0
945,2025-03-14T10:29:53.910513Z,29,BP,waiver,successful,26.0,MID,Trossard,De Bruyne,3,55,1,39,16,1.6,2,3.0,52.0,-36.0
946,2025-03-14T10:29:53.910494Z,29,BP,waiver,unsuccessful - player in already been picked up,25.0,MID,Bruno G.,De Bruyne,0,32,1,39,-7,-0.7,-1,0.0,32.0,-39.0
947,2025-03-14T10:29:53.910566Z,29,BP,waiver,unsuccessful - player out already gone,34.0,MID,Rice,De Bruyne,3,41,1,39,2,0.2,2,0.0,41.0,-39.0
948,2024-08-30T02:49:11.668176Z,3,HC,waiver,successful,7.0,FWD,Evanilson,Füllkrug,2,126,1,40,86,2.388888888888889,1,67.0,59.0,27.0
949,2024-10-04T07:22:07.234507Z,7,HC,waiver,successful,1.0,FWD,Evanilson,Darwin,2,113,0,57,56,1.75,2,63.0,50.0,6.0
950,2024-10-04T07:22:07.234614Z,7,HC,waiver,unsuccessful - player in already been picked up,7.0,FWD,Evanilson,Darwin,2,113,0,57,56,1.75,2,63.0,50.0,6.0
951,2025-04-25T10:13:51.511705Z,34,IR,free agent,successful,,DEF,Andersen,Konsa,2,6,0,27,-21,-4.2,2,2.0,4.0,-25.0
952,2024-09-13T08:54:45.417288Z,4,HC,waiver,successful,2.0,MID,Sterling,Savinho,1,26,1,96,-70,-2.0,0,2.0,24.0,-94.0
953,2024-09-07T15:13:19.408230Z,4,LB,waiver,successful,7.0,MID,Sterling,L.Paquetá,1,26,1,69,-43,-1.2285714285714286,0,1.0,25.0,-68.0
954,2024-12-24T07:38:26.322162Z,18,HC,waiver,successful,7.0,FWD,Duran,Højlund,-2,0,2,44,-44,-2.0952380952380953,-4,-2.0,2.0,-46.0
955,2024-09-27T05:25:48.155326Z,6,HC,waiver,successful,1.0,FWD,Welbeck,Evanilson,2,94,9,122,-28,-0.8484848484848485,-7,38.0,56.0,-84.0
956,2024-12-06T10:18:05.758994Z,15,HC,waiver,successful,1.0,DEF,Dalot,Walker,1,47,1,3,44,1.8333333333333333,0,3.0,44.0,0.0
957,2025-02-14T12:42:35.750767Z,25,HC,free agent,successful,,DEF,Disasi,Livramento,2,11,1,49,-38,-2.7142857142857144,1,2.0,9.0,-47.0
958,2025-02-13T01:02:20.479764Z,25,LB,waiver,successful,5.0,DEF,Disasi,Cucurella,2,11,1,74,-63,-4.5,1,2.0,9.0,-72.0
959,2025-03-14T14:50:34.502233Z,29,HC,free agent,successful,,DEF,Huijsen,Robinson,1,34,7,15,19,1.9,-6,13.0,21.0,-2.0
960,2025-03-14T12:04:19.069648Z,29,MN,waiver,successful,13.0,DEF,Burn,Robinson,0,42,7,15,27,2.7,-7,28.0,14.0,13.0
961,2025-01-31T11:19:34.301485Z,24,HC,waiver,successful,1.0,FWD,Marmoush,Calvert-Lewin,2,71,0,4,67,4.466666666666667,2,71.0,0.0,67.0
962,2025-01-25T16:22:56.421852Z,24,BP,waiver,successful,1.0,FWD,Marmoush,Duran,2,71,0,0,71,4.733333333333333,2,71.0,0.0,71.0
963,2025-04-11T19:49:55.920697Z,32,HC,free agent,successful,,MID,Diogo J.,Semenyo,1,6,10,46,-40,-5.714285714285714,-9,2.0,4.0,-44.0
964,2025-01-24T11:32:20.278865Z,23,HC,waiver,successful,7.0,DEF,Robinson,Lewis,2,24,0,19,5,0.3125,2,5.0,19.0,-14.0
965,2025-01-21T19:59:14.029343Z,23,BP,waiver,successful,6.0,DEF,Huijsen,Lewis,6,45,0,19,26,1.625,6,26.0,19.0,7.0
966,2025-04-04T09:59:30.374755Z,31,HC,waiver,successful,7.0,GKP,Kelleher,Onana,2,2,11,17,-15,-1.875,-9,2.0,0.0,-15.0
967,2025-04-04T07:13:47.933313Z,31,PV,waiver,successful,2.0,GKP,Kelleher,Onana,2,2,11,17,-15,-1.875,-9,2.0,0.0,-15.0
968,2025-02-01T08:25:43.292966Z,24,HC,free agent,successful,,MID,Diogo J.,A.Doucoure,1,28,7,50,-22,-1.4666666666666666,-6,3.0,25.0,-47.0
969,2025-01-13T09:50:04.390919Z,21,HC,waiver,successful,16.0,FWD,Mateta,Duran,8,83,0,2,81,4.5,8,70.0,13.0,68.0
970,2025-04-10T22:48:06.356296Z,32,HC,waiver,successful,8.0,DEF,White,Mitchell,0,19,0,23,-4,-0.5714285714285714,0,6.0,13.0,-17.0
971,2025-04-08T04:57:55.431712Z,32,PV,waiver,successful,7.0,DEF,White,Udogie,0,19,0,-2,21,3.0,0,5.0,14.0,7.0
972,2025-04-08T04:57:55.431787Z,32,PV,waiver,unsuccessful - player out already gone,15.0,DEF,Gusto,Udogie,1,6,0,-2,8,1.1428571428571428,1,0.0,6.0,2.0
973,2025-04-08T04:57:55.431748Z,32,PV,waiver,unsuccessful - player in already been picked up,13.0,DEF,Chalobah,Udogie,1,15,0,-2,17,2.4285714285714284,1,0.0,15.0,2.0
974,2025-04-08T04:57:55.431768Z,32,PV,waiver,unsuccessful - player out already gone,14.0,DEF,Tosin,Udogie,0,15,0,-2,17,2.4285714285714284,0,0.0,15.0,2.0
975,2025-03-07T09:33:09.819824Z,28,HC,waiver,successful,6.0,MID,Nkunku,Ødegaard,3,7,3,48,-41,-3.727272727272727,0,5.0,2.0,-43.0
976,2025-03-06T10:38:57.952887Z,28,IR,waiver,successful,5.0,MID,I.Sarr,Ødegaard,11,47,3,48,-1,-0.09090909090909091,8,25.0,22.0,-23.0
977,2025-03-07T09:33:09.819846Z,28,HC,waiver,successful,12.0,DEF,Mitchell,Disasi,6,32,6,9,23,2.090909090909091,0,9.0,23.0,0.0
978,2025-03-04T21:40:05.370705Z,28,LB,waiver,successful,9.0,DEF,White,Disasi,0,21,6,9,12,1.0909090909090908,-6,0.0,21.0,-9.0
979,2024-08-16T07:24:36.743781Z,1,AN,free agent,successful,,FWD,Wissa,Edouard,11,185,1,7,178,4.684210526315789,10,26.0,159.0,19.0
980,2024-08-20T07:22:56.560419Z,2,AN,waiver,successful,5.0,MID,Mitoma,Barnes,6,137,5,129,8,0.21621621621621623,1,63.0,74.0,-66.0
981,2024-08-20T07:22:56.560460Z,2,AN,waiver,unsuccessful - player out already gone,12.0,MID,Minteh,Barnes,2,98,5,129,-31,-0.8378378378378378,-3,0.0,98.0,-129.0
982,2024-08-23T07:53:19.685179Z,2,BP,waiver,unsuccessful - player in already been picked up,15.0,MID,Mitoma,Johnson,6,137,3,135,2,0.05405405405405406,3,0.0,137.0,-135.0
983,2025-01-01T08:49:31.389828Z,20,AN,waiver,unsuccessful - player in already been picked up,14.0,MID,Gibbs-White,Barnes,8,91,1,66,25,1.3157894736842106,7,0.0,91.0,-66.0
984,2025-01-01T08:49:31.389843Z,20,AN,waiver,unsuccessful - player out already gone,15.0,MID,Trossard,Barnes,2,93,1,66,27,1.4210526315789473,1,0.0,93.0,-66.0
985,2025-01-01T08:49:31.389765Z,20,AN,waiver,successful,8.0,MID,Kudus,Barnes,2,57,1,66,-9,-0.47368421052631576,1,0.0,57.0,-66.0
986,2025-01-01T08:49:31.389809Z,20,AN,waiver,unsuccessful - player out already gone,13.0,MID,Szoboszlai,Barnes,0,83,1,66,17,0.8947368421052632,-1,11.0,72.0,-55.0
987,2025-01-02T13:45:02.987688Z,20,AC,waiver,successful,1.0,MID,Gibbs-White,McNeil,8,91,0,28,63,3.3157894736842106,8,88.0,3.0,60.0
988,2025-01-03T12:05:10.030628Z,20,AN,free agent,successful,,MID,Szoboszlai,Kudus,0,83,2,57,26,1.368421052631579,-2,11.0,72.0,-46.0
989,2025-01-03T12:03:49.563334Z,20,AN,free agent,successful,,MID,Szoboszlai,Doku,0,83,0,42,41,2.1578947368421053,0,11.0,72.0,-31.0
990,2024-09-20T13:19:38.211695Z,5,AN,free agent,successful,,MID,Nkunku,Madueke,1,50,3,95,-45,-1.3235294117647058,-2,0.0,50.0,-95.0
991,2025-03-05T21:05:47.158349Z,28,AN,waiver,successful,2.0,MID,Minteh,Rashford,2,30,1,22,8,0.7272727272727273,1,2.0,28.0,-20.0
992,2025-03-05T21:05:47.158433Z,28,AN,waiver,unsuccessful - player in already been picked up,7.0,MID,Iwobi,Rashford,5,44,1,22,22,2.0,4,0.0,44.0,-22.0
993,2025-03-05T21:05:47.158410Z,28,AN,waiver,unsuccessful - player out already gone,6.0,MID,Kudus,Rashford,2,36,1,22,14,1.2727272727272727,1,0.0,36.0,-22.0
994,2025-03-04T21:40:05.370644Z,28,LB,waiver,successful,3.0,MID,Iwobi,Gordon,5,44,0,11,33,3.0,5,8.0,36.0,-3.0
995,2025-03-31T15:31:13.336114Z,30,AN,waiver,unsuccessful - player out already gone,20.0,MID,Barnes,Ødegaard,5,57,2,40,17,1.8888888888888888,3,0.0,57.0,-40.0
996,2025-03-31T15:31:13.336076Z,30,AN,waiver,successful,14.0,MID,Gordon,Ødegaard,0,11,2,40,-29,-3.2222222222222223,-2,0.0,11.0,-40.0
997,2025-03-14T12:08:43.868502Z,29,PV,waiver,successful,4.0,MID,Martinelli,Nwaneri,3,35,1,21,14,1.4,2,19.0,16.0,-2.0
998,2025-03-14T12:08:43.868522Z,29,PV,waiver,unsuccessful - player out already gone,16.0,MID,Rashford,Nwaneri,0,21,1,21,0,0.0,-1,0.0,21.0,-21.0
999,2025-05-23T13:37:50.738224Z,38,PV,waiver,unsuccessful - player in already been picked up,5.0,MID,Trossard,Kovačić,4,4,0,0,4,4.0,4,0.0,4.0,0.0
1000,2025-05-23T13:37:50.738412Z,38,PV,waiver,unsuccessful - player out already gone,47.0,MID,Elliott,Kovačić,1,1,0,0,1,1.0,1,0.0,1.0,0.0
1001,2025-05-23T13:37:50.738375Z,38,PV,waiver,successful,35.0,MID,B.Fernandes,Kovačić,7,7,0,0,7,7.0,7,7.0,0.0,7.0
1002,2025-05-23T13:37:50.738394Z,38,PV,waiver,unsuccessful - player out already gone,46.0,MID,McGinn,Kovačić,3,3,0,0,3,3.0,3,0.0,3.0,0.0
1003,2025-05-23T12:45:53.298115Z,38,AC,waiver,successful,1.0,MID,Trossard,I.Sarr,4,4,9,9,-5,-5.0,-5,4.0,0.0,-5.0
1004,2025-01-15T09:33:02.011340Z,22,AN,waiver,successful,6.0,MID,I.Sarr,Neto,3,75,2,67,8,0.47058823529411764,1,2.0,73.0,-65.0
1005,2025-04-03T19:25:42.169325Z,31,AN,waiver,unsuccessful - player out already gone,11.0,MID,Ødegaard,Georginio,1,38,0,0,38,4.75,1,12.0,26.0,12.0
1006,2025-04-03T19:25:42.169225Z,31,AN,waiver,successful,4.0,MID,Barnes,Georginio,8,52,0,0,52,6.5,8,52.0,0.0,52.0
1007,2025-04-03T19:25:42.169306Z,31,AN,waiver,unsuccessful - player out already gone,10.0,MID,Garnacho,Georginio,3,27,0,0,27,3.375,3,0.0,27.0,0.0
1008,2025-04-03T19:25:42.169284Z,31,AN,waiver,unsuccessful - player in already been picked up,9.0,MID,Maddison,Georginio,7,13,0,0,13,1.625,7,0.0,13.0,0.0
1009,2025-04-03T19:25:42.169344Z,31,AN,waiver,unsuccessful - player in already been picked up,12.0,MID,Maddison,Georginio,7,13,0,0,13,1.625,7,0.0,13.0,0.0
1010,2025-02-16T20:35:30.986720Z,26,AN,waiver,successful,5.0,MID,Minteh,Kudus,6,38,3,45,-7,-0.5384615384615384,3,8.0,30.0,-37.0
1011,2024-12-28T12:37:17.490653Z,19,AN,waiver,successful,4.0,MID,Doku,Kudus,0,42,2,59,-17,-0.85,-2,4.0,38.0,-55.0
1012,2025-03-14T15:34:42.147191Z,29,AN,free agent,successful,,MID,Doku,Kudus,1,22,2,34,-12,-1.2,-1,4.0,18.0,-30.0
1013,2025-05-06T10:45:28.526596Z,36,LB,waiver,successful,2.0,MID,Schade,Gordon,11,15,3,6,9,3.0,8,15.0,0.0,9.0
1014,2025-02-25T09:37:22.984228Z,27,AN,free agent,successful,,DEF,Udogie,O'Brien,2,4,10,47,-43,-3.5833333333333335,-8,0.0,4.0,-47.0
1015,2025-02-23T19:18:40.657925Z,27,AN,waiver,unsuccessful - player in already been picked up,11.0,DEF,Cucurella,O'Brien,15,72,10,47,25,2.0833333333333335,5,0.0,72.0,-47.0
1016,2025-02-24T13:12:54.709312Z,27,IR,waiver,successful,8.0,DEF,Cucurella,Zabarnyi,15,72,0,30,42,3.5,15,30.0,42.0,0.0
1017,2025-04-28T09:55:12.587306Z,35,IR,waiver,unsuccessful - player in already been picked up,16.0,DEF,Lewis,Bassey,1,7,1,3,4,1.0,0,0.0,7.0,-3.0
1018,2025-04-28T09:55:12.587375Z,35,IR,waiver,unsuccessful - player out already gone,22.0,DEF,Aina,Bassey,1,4,1,3,1,0.25,0,0.0,4.0,-3.0
1019,2025-04-28T09:55:12.587477Z,35,IR,waiver,unsuccessful - player out already gone,28.0,DEF,Akanji,Bassey,1,15,1,3,12,3.0,0,15.0,0.0,12.0
