league_code,date_added,gameweek,short_name,kind,result,index,priority,position,element_in,player_in,element_out,player_out,player_in_points_scored_in_week,player_out_points_scored_in_week,net_points_of_transfer_in_week,abs_net_trade,transfer_category
Prem,2026-04-09 16:57:03.027201+00:00,32,MN,waiver,unsuccessful - player out already gone,23.0,7.0,MID,160,Minteh (3),386,Mac Allister (1),3,1,2,2,waiver - unsuccessful - player out already gone
Prem,2026-04-14 12:16:38.414356+00:00,33,LD,waiver,successful,9.0,3.0,MID,236,Neto (4),390,Gravenberch (2),4,2,2,2,waiver - successful
Prem,2026-04-15 14:16:07.795758+00:00,33,MN,waiver,successful,3.0,1.0,MID,421,Rodrigo (2),26,Zubimendi (4),2,4,-2,2,waiver - successful
Prem,2026-04-15 14:16:07.795943+00:00,33,MN,waiver,unsuccessful - player in already been picked up,25.0,9.0,DEF,230,Fofana (2),374,Konaté (4),2,4,-2,2,waiver - unsuccessful - player in already been picked up
Prem,2026-04-15 14:16:07.795960+00:00,33,MN,waiver,successful,26.0,10.0,DEF,714,A.Jimenez (2),374,Konaté (4),2,4,-2,2,waiver - successful
Prem,2026-04-16 10:26:34.118321+00:00,33,LB,waiver,successful,21.0,2.0,MID,173,Wieffer (2),593,P.M.Sarr (0),2,0,2,2,waiver - successful
Prem,2026-04-16 21:11:44.261141+00:00,33,AN,waiver,successful,2.0,1.0,FWD,499,Isak (2),666,Ekitiké (0),2,0,2,2,waiver - successful
Prem,2026-04-16 21:11:44.261260+00:00,33,AN,waiver,unsuccessful - player in already been picked up,13.0,5.0,MID,237,Enzo (4),487,Barnes (2),4,2,2,2,waiver - unsuccessful - player in already been picked up
Prem,2026-04-16 21:11:44.261279+00:00,33,AN,waiver,successful,14.0,6.0,MID,160,Minteh (4),487,Barnes (2),4,2,2,2,waiver - successful
Prem,2026-04-16 21:11:44.261297+00:00,33,AN,waiver,successful,22.0,7.0,DEF,230,Fofana (2),225,James (0),2,0,2,2,waiver - successful
Prem,2026-04-17 10:57:27.496493+00:00,33,AN,free agent,successful,,,FWD,250,Delap (4),525,Wood (2),4,2,2,2,free agent - successful
Prem,2026-04-17 10:58:32.696403+00:00,33,AN,free agent,successful,,,FWD,525,Wood (2),250,Delap (4),2,4,-2,2,free agent - successful
Prem,2026-04-18 05:32:07.943512+00:00,33,AN,free agent,successful,,,FWD,250,Delap (4),525,Wood (2),4,2,2,2,free agent - successful
Prem,2026-04-22 20:54:43.584153+00:00,34,AN,waiver,successful,9.0,3.0,MID,120,Schade (2),160,Minteh (0),2,0,2,2,waiver - successful
Prem,2026-04-22 20:54:43.584192+00:00,34,AN,waiver,unsuccessful - player out already gone,13.0,5.0,MID,488,Bruno G. (2),160,Minteh (0),2,0,2,2,waiver - unsuccessful - player out already gone
Prem,2026-04-23 08:18:42.396253+00:00,34,LD,waiver,successful,7.0,2.0,MID,54,McGinn (2),236,Neto (0),2,0,2,2,waiver - successful
Prem,2026-04-23 08:18:42.396580+00:00,34,LD,waiver,successful,43.0,12.0,FWD,817,Armstrong (2),100,Kroupi.Jr (0),2,0,2,2,waiver - successful
Prem,2026-04-23 13:49:29.647577+00:00,34,TS,waiver,unsuccessful - player out already gone,38.0,14.0,MID,708,M.Fernandes (2),237,Enzo (0),2,0,2,2,waiver - unsuccessful - player out already gone
Prem,2026-04-23 19:20:19.705069+00:00,34,MN,free agent,successful,,,DEF,636,S.Bueno (2),714,A.Jimenez (0),2,0,2,2,free agent - successful
Prem,2026-04-29 11:09:45.824788+00:00,35,TS,waiver,unsuccessful - player out already gone,17.0,2.0,MID,416,Bernardo (2),718,Xavi (0),2,0,2,2,waiver - unsuccessful - player out already gone
Prem,2026-04-29 11:09:45.824981+00:00,35,TS,waiver,unsuccessful - player out already gone,35.0,11.0,DEF,258,Mitchell (1),606,Mavropanos (-1),1,-1,2,2,waiver - unsuccessful - player out already gone
Prem,2026-04-29 11:09:45.825038+00:00,35,TS,waiver,unsuccessful - player out already gone,40.0,14.0,DEF,261,Richards (1),606,Mavropanos (-1),1,-1,2,2,waiver - unsuccessful - player out already gone
Prem,2026-05-01 08:27:22.000801+00:00,35,JP,free agent,successful,,,MID,237,Enzo (2),485,Gordon (0),2,0,2,2,free agent - successful
Prem,2026-05-08 05:22:35.964474+00:00,36,AN,waiver,successful,11.0,3.0,MID,387,Szoboszlai (2),382,Wirtz (0),2,0,2,2,waiver - successful
Prem,2026-05-08 05:22:35.964494+00:00,36,AN,waiver,successful,17.0,4.0,MID,580,Johnson (4),120,Schade (2),4,2,2,2,waiver - successful
Prem,2026-05-08 06:51:59.584788+00:00,36,TS,waiver,unsuccessful - player out already gone,12.0,2.0,DEF,10,Lewis-Skelly (6),261,Richards (4),6,4,2,2,waiver - unsuccessful - player out already gone
Prem,2026-05-14 04:58:51.501045+00:00,37,AN,waiver,unsuccessful - player out already gone,5.0,2.0,MID,584,Tel (2),698,Okafor (0),2,0,2,2,waiver - unsuccessful - player out already gone
Prem,2026-05-14 04:58:51.501172+00:00,37,AN,waiver,unsuccessful - player out already gone,18.0,9.0,MID,163,Hinshelwood (3),580,Johnson (1),3,1,2,2,waiver - unsuccessful - player out already gone
Prem,2026-05-14 04:58:51.501211+00:00,37,AN,waiver,successful,20.0,11.0,GKP,469,Pope (4),32,Martinez (2),4,2,2,2,waiver - successful
Prem,2026-05-14 12:07:26.522466+00:00,37,TS,waiver,successful,3.0,1.0,DEF,660,Mosquera (6),7,Calafiori (8),6,8,-2,2,waiver - successful
Prem,2026-05-14 12:07:26.522544+00:00,37,TS,waiver,unsuccessful - player in already been picked up,8.0,2.0,MID,20,Trossard (3),416,Bernardo (1),3,1,2,2,waiver - unsuccessful - player in already been picked up
Prem,2026-05-14 14:36:39.668067+00:00,37,MN,waiver,unsuccessful - player out already gone,21.0,7.0,DEF,318,Bassey (2),343,Struijk (0),2,0,2,2,waiver - unsuccessful - player out already gone
Prem,2026-05-15 09:06:47.645623+00:00,37,JP,free agent,successful,,,MID,17,Ødegaard (3),303,Garner (1),3,1,2,2,free agent - successful
Prem,2026-05-23 11:43:51.008151+00:00,38,LB,waiver,successful,4.0,1.0,DEF,73,Smith (2),257,Lacroix (0),2,0,2,2,waiver - successful
Prem,2026-05-23 13:11:08.395113+00:00,38,TS,waiver,successful,13.0,2.0,DEF,539,O'Nien (6),660,Mosquera (4),6,4,2,2,waiver - successful
Prem,2026-05-24 10:15:25.900801+00:00,38,LD,free agent,successful,,,GKP,470,Dúbravka (0),139,Verbruggen (2),0,2,-2,2,free agent - successful
Prem,2025-08-19 07:47:41.440765+00:00,2,LB,waiver,successful,12.0,2.0,DEF,410,Lewis (1),610,Wan-Bissaka (0),1,0,1,1,waiver - successful
Prem,2025-08-20 19:47:54.044475+00:00,2,LD,waiver,unsuccessful - player in already been picked up,17.0,3.0,DEF,410,Lewis (1),372,Robertson (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-08-20 19:47:54.044496+00:00,2,LD,waiver,unsuccessful - player out already gone,18.0,4.0,DEF,409,Stones (1),372,Robertson (0),1,0,1,1,waiver - unsuccessful - player out already gone
Prem,2025-08-21 08:35:17.224063+00:00,2,MN,waiver,unsuccessful - player in already been picked up,3.0,1.0,MID,427,Reijnders (2),413,Marmoush (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-08-21 08:35:17.224114+00:00,2,MN,waiver,unsuccessful - player in already been picked up,4.0,2.0,FWD,679,Šeško (1),178,Welbeck (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-08-21 15:24:17.668085+00:00,2,JP,waiver,unsuccessful - player in already been picked up,6.0,1.0,MID,427,Reijnders (2),418,Doku (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-08-21 18:06:59.259181+00:00,2,AN,waiver,unsuccessful - player out already gone,23.0,6.0,DEF,441,Dorgu (2),10,Lewis-Skelly (1),2,1,1,1,waiver - unsuccessful - player out already gone
Prem,2025-08-21 19:11:55.173348+00:00,2,LB,free agent,successful,,,DEF,233,Acheampong (0),507,Aina (1),0,1,-1,1,free agent - successful
Prem,2025-08-27 19:51:50.609997+00:00,3,AN,waiver,successful,1.0,1.0,DEF,8,J.Timber (2),37,Digne (1),2,1,1,1,waiver - successful
Prem,2025-08-28 16:37:15.675868+00:00,3,JP,waiver,unsuccessful - player in already been picked up,7.0,1.0,DEF,8,J.Timber (2),191,Estève (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-08-28 16:37:15.675940+00:00,3,JP,waiver,unsuccessful - player out already gone,13.0,3.0,DEF,36,Cash (0),191,Estève (1),0,1,-1,1,waiver - unsuccessful - player out already gone
Prem,2025-08-28 19:42:39.834949+00:00,3,MN,waiver,unsuccessful - player in already been picked up,20.0,4.0,MID,674,J.Palhinha (1),48,Tielemans (2),1,2,-1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-08-29 09:55:53.500255+00:00,3,LD,waiver,unsuccessful - player out already gone,14.0,2.0,MID,18,Madueke (2),19,Martinelli (3),2,3,-1,1,waiver - unsuccessful - player out already gone
Prem,2025-08-29 09:55:53.500312+00:00,3,LD,waiver,unsuccessful - player in already been picked up,21.0,5.0,DEF,575,Van de Ven (1),11,White (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-08-29 20:36:38.351469+00:00,3,JP,free agent,successful,,,DEF,36,Cash (0),575,Van de Ven (1),0,1,-1,1,free agent - successful
Prem,2025-09-11 11:26:55.138462+00:00,4,MN,waiver,unsuccessful - player out already gone,10.0,2.0,FWD,136,Thiago (1),251,N.Jackson (0),1,0,1,1,waiver - unsuccessful - player out already gone
Prem,2025-09-11 16:18:05.669403+00:00,4,AN,waiver,unsuccessful - player out already gone,24.0,5.0,DEF,74,Truffert (2),441,Dorgu (1),2,1,1,1,waiver - unsuccessful - player out already gone
Prem,2025-09-11 16:18:05.669421+00:00,4,AN,waiver,unsuccessful - player out already gone,25.0,6.0,DEF,682,Diakité (0),441,Dorgu (1),0,1,-1,1,waiver - unsuccessful - player out already gone
Prem,2025-09-12 09:09:21.983769+00:00,4,JP,waiver,unsuccessful - player in already been picked up,20.0,4.0,DEF,260,Guéhi (6),36,Cash (5),6,5,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-09-12 10:20:49.724517+00:00,4,LB,free agent,successful,,,FWD,136,Thiago (1),250,Delap (0),1,0,1,1,free agent - successful
Prem,2025-09-18 06:18:23.176543+00:00,5,AN,waiver,successful,12.0,4.0,DEF,38,Konsa (2),409,Stones (1),2,1,1,1,waiver - successful
Prem,2025-09-18 11:18:19.845658+00:00,5,TS,waiver,unsuccessful - player in already been picked up,8.0,1.0,MID,414,Foden (3),515,Gibbs-White (2),3,2,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-09-18 14:28:36.161216+00:00,5,JP,waiver,successful,13.0,2.0,GKP,314,Leno (1),182,Trafford (0),1,0,1,1,waiver - successful
Prem,2025-09-19 20:26:52.728767+00:00,5,MN,free agent,successful,,,MID,26,Zubimendi (2),387,Szoboszlai (1),2,1,1,1,free agent - successful
Prem,2025-09-30 16:41:27.947702+00:00,7,LB,waiver,successful,3.0,1.0,MID,485,Gordon (3),324,Iwobi (2),3,2,1,1,waiver - successful
Prem,2025-10-01 10:44:55.525694+00:00,7,LD,waiver,successful,10.0,4.0,MID,54,McGinn (3),236,Neto (2),3,2,1,1,waiver - successful
Prem,2025-10-01 20:01:57.400508+00:00,7,TS,waiver,unsuccessful - player in already been picked up,12.0,3.0,MID,485,Gordon (3),515,Gibbs-White (4),3,4,-1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-10-02 21:48:54.988196+00:00,7,JP,free agent,successful,,,MID,712,Yeremy (1),669,Ndoye (2),1,2,-1,1,free agent - successful
Prem,2025-10-03 06:28:33.921928+00:00,7,LD,free agent,successful,,,DEF,37,Digne (1),40,Mings (0),1,0,1,1,free agent - successful
Prem,2025-10-12 17:16:51.407641+00:00,8,AN,waiver,successful,5.0,2.0,DEF,475,Botman (1),575,Van de Ven (0),1,0,1,1,waiver - successful
Prem,2025-10-16 17:37:56.731019+00:00,8,LD,waiver,unsuccessful - player in already been picked up,8.0,2.0,DEF,226,Chalobah (6),37,Digne (5),6,5,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-10-17 08:53:28.137287+00:00,8,TS,waiver,successful,4.0,1.0,GKP,367,Mamardashvili (1),32,Martinez (2),1,2,-1,1,waiver - successful
Prem,2025-10-24 14:34:02.069172+00:00,9,LD,free agent,successful,,,MID,200,Anthony (2),54,McGinn (3),2,3,-1,1,free agent - successful
Prem,2025-10-31 06:52:09.368046+00:00,10,JP,waiver,unsuccessful - player in already been picked up,11.0,4.0,DEF,477,Livramento (0),682,Diakité (1),0,1,-1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-10-31 08:20:59.410765+00:00,10,MN,waiver,unsuccessful - player in already been picked up,4.0,1.0,DEF,575,Van de Ven (2),569,Romero (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-10-31 08:20:59.410825+00:00,10,MN,waiver,unsuccessful - player out already gone,12.0,3.0,DEF,36,Cash (0),569,Romero (1),0,1,-1,1,waiver - unsuccessful - player out already gone
Prem,2025-10-31 14:22:21.447011+00:00,10,LD,free agent,successful,,,MID,324,Iwobi (3),418,Doku (2),3,2,1,1,free agent - successful
Prem,2025-10-31 14:23:04.013429+00:00,10,JP,free agent,successful,,,DEF,36,Cash (0),682,Diakité (1),0,1,-1,1,free agent - successful
Prem,2025-11-04 07:36:23.617833+00:00,11,LB,waiver,successful,6.0,2.0,MID,387,Szoboszlai (1),47,Rogers (2),1,2,-1,1,waiver - successful
Prem,2025-11-07 07:02:33.396419+00:00,11,AN,waiver,successful,4.0,1.0,MID,417,Cherki (1),81,Kluivert (2),1,2,-1,1,waiver - successful
Prem,2025-11-08 22:04:45.182225+00:00,12,LB,waiver,successful,3.0,1.0,FWD,215,Flemming (2),217,Foster (1),2,1,1,1,waiver - successful
Prem,2025-11-17 18:03:04.480868+00:00,12,TS,waiver,successful,4.0,1.0,MID,418,Doku (2),267,Sarr (3),2,3,-1,1,waiver - successful
Prem,2025-11-21 07:41:43.533585+00:00,12,AN,waiver,successful,7.0,4.0,DEF,473,Hall (2),475,Botman (1),2,1,1,1,waiver - successful
Prem,2025-11-27 12:20:01.254102+00:00,13,LB,waiver,unsuccessful - player out already gone,12.0,3.0,DEF,508,N.Williams (1),233,Acheampong (0),1,0,1,1,waiver - unsuccessful - player out already gone
Prem,2025-11-28 12:51:29.103706+00:00,13,AN,waiver,unsuccessful - player in already been picked up,8.0,3.0,DEF,506,Murillo (0),74,Truffert (1),0,1,-1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-11-28 13:09:56.913298+00:00,13,LD,waiver,successful,1.0,1.0,MID,267,Sarr (1),324,Iwobi (2),1,2,-1,1,waiver - successful
Prem,2025-11-28 13:09:56.913346+00:00,13,LD,waiver,successful,5.0,2.0,FWD,671,Wilson (2),666,Ekitiké (1),2,1,1,1,waiver - successful
Prem,2025-11-29 20:17:55.118271+00:00,14,AN,waiver,successful,2.0,1.0,FWD,666,Ekitiké (1),735,Kolo Muani (2),1,2,-1,1,waiver - successful
Prem,2025-11-30 21:40:12.928557+00:00,14,MN,waiver,successful,3.0,1.0,GKP,139,Verbruggen (1),101,Kelleher (2),1,2,-1,1,waiver - successful
Prem,2025-12-02 10:56:58.052983+00:00,14,TS,free agent,successful,,,DEF,683,Thiaw (1),72,Senesi (0),1,0,1,1,free agent - successful
Prem,2025-12-05 09:12:22.691386+00:00,15,TS,waiver,unsuccessful - player in already been picked up,3.0,1.0,FWD,64,Watkins (2),654,Strand Larsen (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-12-11 20:33:50.450134+00:00,16,AN,waiver,unsuccessful - player out already gone,12.0,5.0,DEF,370,Frimpong (0),37,Digne (1),0,1,-1,1,waiver - unsuccessful - player out already gone
Prem,2025-12-12 07:08:17.127310+00:00,16,LB,waiver,successful,4.0,2.0,MID,455,Mount (2),387,Szoboszlai (3),2,3,-1,1,waiver - successful
Prem,2025-12-12 17:15:21.119945+00:00,16,AN,free agent,successful,,,FWD,284,Nketiah (1),250,Delap (0),1,0,1,1,free agent - successful
Prem,2025-12-19 09:47:38.251704+00:00,17,LD,waiver,successful,1.0,1.0,MID,381,M.Salah (0),22,Merino (1),0,1,-1,1,waiver - successful
Prem,2025-12-19 10:03:24.901041+00:00,17,MN,waiver,successful,11.0,3.0,DEF,374,Konaté (1),476,Burn (0),1,0,1,1,waiver - successful
Prem,2025-12-19 10:22:00.073261+00:00,17,TS,waiver,successful,8.0,3.0,MID,387,Szoboszlai (1),418,Doku (0),1,0,1,1,waiver - successful
Prem,2025-12-19 10:22:00.073309+00:00,17,TS,waiver,unsuccessful - player in already been picked up,24.0,6.0,DEF,374,Konaté (1),477,Livramento (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-12-19 14:32:50.222389+00:00,17,JP,free agent,successful,,,DEF,683,Thiaw (1),11,White (0),1,0,1,1,free agent - successful
Prem,2025-12-26 11:16:50.682884+00:00,18,AN,free agent,successful,,,FWD,135,Wissa (1),283,Mateta (2),1,2,-1,1,free agent - successful
Prem,2025-12-28 20:29:51.918383+00:00,19,LB,waiver,successful,14.0,2.0,DEF,441,Dorgu (2),508,N.Williams (1),2,1,1,1,waiver - successful
Prem,2025-12-29 15:28:26.422484+00:00,19,TS,waiver,unsuccessful - player in already been picked up,5.0,1.0,MID,329,Wilson (2),386,Mac Allister (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-12-29 15:28:26.422879+00:00,19,TS,waiver,unsuccessful - player in already been picked up,24.0,11.0,DEF,474,Schär (4),72,Senesi (3),4,3,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-12-29 15:28:26.422907+00:00,19,TS,waiver,successful,25.0,12.0,DEF,437,Martinez (2),72,Senesi (3),2,3,-1,1,waiver - successful
Prem,2025-12-29 16:17:33.156414+00:00,19,MN,waiver,unsuccessful - player in already been picked up,10.0,3.0,MID,427,Reijnders (1),266,Eze (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-12-29 16:17:33.156473+00:00,19,MN,waiver,unsuccessful - player in already been picked up,19.0,7.0,MID,329,Wilson (2),241,Caicedo (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2025-12-30 11:40:06.444936+00:00,19,JP,free agent,successful,,,MID,580,Johnson (0),419,Grealish (1),0,1,-1,1,free agent - successful
Prem,2026-01-02 08:22:00.036179+00:00,20,AN,waiver,successful,3.0,1.0,MID,418,Doku (1),160,Minteh (0),1,0,1,1,waiver - successful
Prem,2026-01-02 08:22:00.036236+00:00,20,AN,waiver,successful,7.0,2.0,MID,485,Gordon (2),487,Barnes (1),2,1,1,1,waiver - successful
Prem,2026-01-02 10:08:26.113898+00:00,20,TS,waiver,unsuccessful - player in already been picked up,4.0,1.0,MID,418,Doku (1),387,Szoboszlai (2),1,2,-1,1,waiver - unsuccessful - player in already been picked up
Prem,2026-01-02 15:23:00.684257+00:00,20,AN,free agent,successful,,,DEF,569,Romero (2),371,Kerkez (1),2,1,1,1,free agent - successful
Prem,2026-01-05 15:29:40.398190+00:00,21,MN,waiver,successful,7.0,2.0,MID,125,Janelt (7),120,Schade (6),7,6,1,1,waiver - successful
Prem,2026-01-05 17:14:15.766729+00:00,21,JP,waiver,successful,4.0,1.0,MID,419,Grealish (-1),582,Kudus (0),-1,0,-1,1,waiver - successful
Prem,2026-01-15 11:10:09.882097+00:00,22,TS,waiver,unsuccessful - player in already been picked up,6.0,1.0,DEF,374,Konaté (2),684,Alderete (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2026-01-15 11:10:09.882143+00:00,22,TS,waiver,successful,7.0,2.0,DEF,258,Mitchell (0),684,Alderete (1),0,1,-1,1,waiver - successful
Prem,2026-01-15 13:10:19.482483+00:00,22,LD,waiver,successful,2.0,1.0,MID,266,Eze (1),390,Gravenberch (2),1,2,-1,1,waiver - successful
Prem,2026-01-15 16:42:01.860314+00:00,22,JP,waiver,unsuccessful - player out already gone,13.0,2.0,FWD,596,Solanke (1),499,Isak (0),1,0,1,1,waiver - unsuccessful - player out already gone
Prem,2026-01-15 16:42:01.860337+00:00,22,JP,waiver,unsuccessful - player out already gone,14.0,3.0,FWD,792,Taty (1),499,Isak (0),1,0,1,1,waiver - unsuccessful - player out already gone
Prem,2026-01-17 07:24:34.725265+00:00,22,AN,free agent,successful,,,MID,160,Minteh (1),418,Doku (2),1,2,-1,1,free agent - successful
Prem,2026-01-21 10:00:26.379120+00:00,23,JP,waiver,successful,3.0,1.0,FWD,596,Solanke (2),679,Šeško (1),2,1,1,1,waiver - successful
Prem,2026-01-22 13:36:19.497926+00:00,23,MN,waiver,successful,2.0,1.0,DEF,228,Gusto (1),374,Konaté (0),1,0,1,1,waiver - successful
Prem,2026-01-22 13:36:19.498003+00:00,23,MN,waiver,successful,6.0,2.0,DEF,151,Van Hecke (1),295,Keane (0),1,0,1,1,waiver - successful
Prem,2026-01-22 13:36:19.498115+00:00,23,MN,waiver,unsuccessful - player out already gone,10.0,5.0,FWD,671,Wilson (1),752,Mané (2),1,2,-1,1,waiver - unsuccessful - player out already gone
Prem,2026-01-31 07:10:03.377162+00:00,24,MN,free agent,successful,,,DEF,258,Mitchell (2),106,Collins (1),2,1,1,1,free agent - successful
Prem,2026-02-05 14:54:21.082158+00:00,25,TS,waiver,successful,5.0,1.0,MID,18,Madueke (1),515,Gibbs-White (2),1,2,-1,1,waiver - successful
Prem,2026-02-05 14:54:21.082200+00:00,25,TS,waiver,successful,6.0,2.0,DEF,148,F.Kadıoğlu (2),694,Mukiele (1),2,1,1,1,waiver - successful
Prem,2026-02-05 17:57:43.444031+00:00,25,MN,waiver,unsuccessful - player in already been picked up,3.0,1.0,FWD,100,Kroupi.Jr (2),178,Welbeck (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Prem,2026-02-06 11:11:13.594852+00:00,25,MN,free agent,successful,,,DEF,720,Hincapie (1),228,Gusto (2),1,2,-1,1,free agent - successful
Prem,2026-02-06 14:27:12.286867+00:00,25,TS,free agent,successful,,,FWD,654,Strand Larsen (1),283,Mateta (0),1,0,1,1,free agent - successful
Prem,2026-02-08 16:41:08.288601+00:00,26,AN,waiver,successful,2.0,1.0,FWD,31,G.Jesus (0),526,Igor Jesus (1),0,1,-1,1,waiver - successful
Prem,2026-02-08 16:41:08.288673+00:00,26,AN,waiver,successful,11.0,3.0,DEF,440,Dalot (1),569,Romero (0),1,0,1,1,waiver - successful
